content,unnecessary,mandatory,pharma,conspiracy,political,country,rushed,ingredients,side-effect,ineffective,religious,none
Health Canada is demanding that #AstraZeneca do a detailed study on the risks of its COVID-19 vaccine after getting more reports that patients in Europe developed blood clots following vaccination. https://t.co/UKsds3nusA https://t.co/igjuFu59tW,0,0,0,0,0,0,0,0,1,0,0,0
"@NateSilver538 Good grief. Between the flawed trials we heard about earlier, and now this, AstraZeneca is putting on a masterclass in What Not To Do. They probably have a decent vaccine, but who can trust it when they keep getting sloppy and/or messing with the data?",0,0,0,0,0,0,1,0,0,0,0,0
@JoeTalkShow Covid-19 Vaccine - AstraZeneca. Look at the ingredients! Would you take this? Not me!!! https://t.co/xqJw0bXwmU,0,0,0,0,0,0,0,1,0,0,0,0
@ httpsyangs @MandaluyongPIO Because Sinovac (made in China) is the worst performing ineffective available vaccine. https://t.co/yATw9hdaIQ,0,0,0,0,0,1,0,0,0,1,0,0
@drdavidsamadi Please address and explain the sars/covid vaccine from 2004 and the later findings(liver issues),0,0,0,0,0,0,0,0,1,0,0,0
"@MattHancock HIV = no vaccine , CANCER= no vaccine , COMMON COLD= no vaccine etc etc..... yet after 1 year we have a vaccine for covid 19 ?? Doesn't make any sense! I was told yesterday that there was a motorbike accident and the rider died on scene, yet on his death cert = covid19 ?",0,0,0,0,0,0,1,0,0,0,0,0
"News Dude: Moderna President says their vaccine covers the COVID-1984 variants Moderna's Asshat President: People will be able to get a booster shot Narrator [me, the narrator is me]: So that was a lie https://t.co/1MRlt6Xfk2",0,0,0,0,0,0,0,0,0,1,0,0
@CBCNews how about you talk about this? Pfizer vaccine may cause infertility?,0,0,0,0,0,0,0,0,1,0,0,0
@TomandSteffani I read where the military will be the guinea pigs and forced the vaccine. That's utter BULLSH**! ~Former Navy Wife & Ombudsmen....,0,1,0,0,0,0,0,0,0,0,0,0
"@TheLizbeth10 And then a vaccine is allegedly being created, which, according to the info provided on said vaccine by Moderna, works by attaching itself to the mRNA of your body, which god ONLY knows what that will do to people, especially once the sheep of the world line up to get said shot",0,0,0,0,0,0,0,0,1,0,0,0
"@McGiff @PetuniaSmith6 And that my friends is how you convince the people that mandatory vaccines are necessary. Game over we are all fucked , NWO and covid 21 on the way. #weneedarevolution #wearebeingplayed",0,1,0,0,0,0,0,0,0,0,0,0
"@dbab1981 @annmarcos1 @TonyGoldSE @baggie_ade @JohnDav08799777 @FatEmperor Interesting that the Astra Zeneca vaccine failed to protect ANY of its subjects in the first (and only) round of animal testing, ALL subjects contracted the virus after vaccination. But they went straight to human trials anyway..",0,0,0,0,0,0,0,0,0,1,0,0
No reasonable person is taking a Trump-approved vaccine.,0,0,0,0,1,0,0,0,0,0,0,0
"100 PERCENT Ignorant. What the hell.. ""It can also be that if they tested positive, they have to wait 90 days so they will have declined during that time,""  Nearly 200 San Diego Fire-Rescue personnel decline COVID-19 vaccine  https://t.co/Nab5T1gIk4",1,0,0,0,0,0,0,0,0,0,0,0
Isaac Cary received the Johnson & Johnson COVID-19 vaccine in March and began exhibiting coronavirus symptoms in June. He is on a ventilator in TX. https://t.co/Tf7dSa1BVy,0,0,0,0,0,0,0,0,1,1,0,0
@brandonbruegem2 @GovInslee @WANationalGuard Also a vaccine that was not tested on animal models prior to be given to the public. It hasn’t been proven to slow transmission only reduce potential symptoms. Moderna refers to their vaccine as “software” https://t.co/BUWGKstvLs,0,0,0,0,0,0,1,0,0,1,0,0
"@JustinTrudeau The AstraZeneca vaccine is dangerous. A live virus vaccine is a high risk approach, especially one based on Trump's alternative facts and science denial.",0,0,0,0,0,0,0,0,1,0,0,0
#CovidVaccine #sideeffects #billgates #SCAMDEMIC2020 #vaccine #COVIDSecondWave #vaccinesafety #Pfizervaccine #canada This is from the warning packet label that comes with all vaccines they are giving out... this is what the nurses have to read. https://t.co/LxYcBvUe24,0,0,0,0,0,0,0,0,1,0,0,0
@TheJaundicedEye I've seen some of them post that we must open our eyes this lockdown is there to make us scared in order to ease the mandatory vaccine that will be released to poison the poor! 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,0,1,0,1,0,0,0,0,1,0,0,0
7 people die from 'blood clots' after Oxford-AstraZeneca vaccine in the UK https://t.co/HVA1iCfeTT,0,0,0,0,0,0,0,0,1,0,0,0
"@vonderleyen Beside this AstraZeneca is a 1,75€ vaccine based on a chimpanzee Adenovirus Vector with an efficiency of calculated 70% which is less in elderly. The chance of an Immune Escape of the new VOC makes this vaccine even more Questionable. Fighting a 🦇virus with a 🦧Virus?",0,0,0,0,0,0,0,0,0,1,0,0
"@ChattyCathyAU If I DON’T take the vaccine, I’m at risk for covid19. If I DO take the vaccine, I can still get covid19 PLUS I’m at risk for permanent vaccine side effects with no liability if it happens. Therefore I’m reducing my risk by not taking this experimental vaccine. its a fact.",1,0,0,0,0,0,1,0,1,0,0,0
The covid 19 vaccine is going to be used to control the population. Please share.,0,0,0,1,0,0,0,0,0,0,0,0
"@harinigkrishnan @harrynair27 @DeepikaBhardwaj ...55 lakh dosages of untested vaccine on the population and you think, that’s a good job? Only reason you don’t hear backlash in India cause the govt won’t cover it. There is a hunger strike call by IMA on Feb 1, do check it out.",0,0,0,0,0,0,1,0,0,0,0,0
"@BorisJohnson @MattHancock you both really have nothing to smile or laugh about, you can't say the vaccine program is a success, people have sadly passed away from them Princess Michael is ill from the vaccine you have no success story why not do the enquiry now @Keir_Starmer",0,0,0,0,0,0,0,0,1,0,0,0
@cit_uprising Those who break the rules to get vaccine for $$ will find themselves in a serious health trouble.,0,0,0,0,0,0,0,0,1,0,0,0
"""Princess Michael of Kent has been ill for a month and is suffering from blood clots after getting her two doses of the Oxford-AstraZeneca COVID-19 vaccine, The Sun reports, citing a source close to the princess."" https://t.co/UlMq2r1arn",0,0,0,0,0,0,0,0,1,0,0,0
"@guardcell @Pfizer_UK No, demanding unsusceptible people are injected with a “miracle” vaccine is selfish. Which makes you selfish. Also, in what way is being wary of taking something that even medical professionals are cynical about “anti-vax” or “selfish”?",0,0,0,0,0,0,1,0,0,0,0,0
"@AdeleKFielding @Ali79596850 @goldstone_tony @farrell_katrina @TheBMA You should be more worried about injecting people with an experimental mRNA jab, it’s not a vaccine, a vaccine stops transmission, this jab doesn’t, meanwhile in Helsinki... https://t.co/z7RK3a43oV",0,0,0,0,0,0,1,0,0,0,0,0
"@ibdxqueenstown @ajthompson13 I believe the Oxford vaccine is the only one that is made like traditional vaccines, and not one of mRNA vaccines (??) which haven't been tested enough, let's face it, as important as their roll out might be. I won't be rushing to take a mRNZ vac: I just won't travel, etc.",0,0,0,0,0,0,1,1,0,0,0,0
@ClareHeidi You can’t choose but because of where I work I know what venues have what vaccine. I qualify because of my work. I just don’t like that they’re rolling out Moderna in spring which is really bad side effect wise. Oxford knocks you out for a couple of days and that’s it.,0,0,0,0,0,0,0,0,1,0,0,0
"Watch ""Vaccine Side Effect? Norway Sounds Alarm As 23 Elderly Patients Die After Receiving Pfizer Vaccine"" on YouTube - https://t.co/fq5ThScINY",0,0,0,0,0,0,0,0,1,0,0,0
"""In the Pfizer contract, it's very clear: 'we're not responsible for any side effects.' If you turn into a crocodile, it's your problem,"" Bolsonaro said. #Brazil #coronavirus #Covid19 #CoronaVaccine #RE https://t.co/RpXYH3ytKi",0,0,0,0,0,0,0,0,1,0,0,0
"@ryan_wardeh @PoliticsForAlI @Telegraph its a mrna ""vaccine"" with technology still in its infancy with potential short term side effects and we have no idea about the long term because the trial is ongoing",0,0,0,0,0,0,1,0,1,0,0,0
"If you knew the Corona Virus Vaccine might have serious side effects & you will receive the mark of the beast microchipped in your body, would you take it?",0,0,0,1,0,0,0,1,1,0,0,0
I have a problem with this ... & if they become Manditory I will be an Outlaw Hippie Rebel No Government can force any alternating injections into my Body Operation Warp Speed Has Over $6 Billion In Secret Covid-19 Vaccine Contracts Evading Scrutiny https://t.co/57xzbV10Vc,0,1,0,0,0,0,0,0,0,0,0,0
@LockdownNo @NicolaSturgeon I won’t be complying with that. 100%. There may never be treatment or a vaccine. It’s utterly soul destroying.,0,0,0,0,0,0,0,0,0,1,0,0
Bill Gates involvement with the Corona vaccine assures many unprotected people. Back off @BillGates and mind your own business. #billgates #BillGatesIsNotOurFriend,0,0,0,0,0,0,0,0,0,1,0,0
Healthcare worker had to be placed on a ventilator after taking the @moderna_tx shot. #COVID19 #Vaccine #Reactions https://t.co/wJI5xH0Z2w,0,0,0,0,0,0,0,0,1,0,0,0
@BBCPolitics There is no vaccine!! Clinical trials dont finish until Oct 21!! Why did the CEO sell all his shares in pfizer on Monday if there was?? SCANDAL!!,0,0,1,0,0,0,1,0,0,0,0,0
@AstraZeneca @HHSGov @SecAzar @UniofOxford The vaccine is not even out of Phase 2 clinical trials. We don't even know if it's effective. Why spend money manufacturing a vaccine that may not work and need to be trashed?,0,0,0,0,0,0,1,0,0,1,0,0
@doezer1 @MaltonView @dappertogs @ChrisBentley10 @witherjay @kbeanie93 Dont these people understand globally cases and deaths slumped and the experts said it can't be due to the vaccine. Lots of countries are pretty much back to normal without the experimental medical treatment,1,0,0,0,0,0,1,0,0,0,0,0
"@TheSashaFarce @BankofAmerica @RED I was thinking the same thing myself, unfortunately I think the reason is that HIV is real, and Covid-19 being 99.907% survivable is a sham and the vaccine is most likely more dangerous",1,0,0,0,0,0,0,0,1,0,0,0
"@DrZweliMkhize The lies will come out ..black people are no longer stupid as your masters think ..Your plan to keep over exaggerating this Covid that doesn't even kill people , so you can vaccine our nation will not work .. The truth is , you switching on the 5G's and preparing for smart towns",0,0,0,0,0,0,0,0,0,1,0,0
"COVID vaccine does nothing we ourselves can not do ourselves, & naturally. Vaccines attacks our immune, resulting in a stronger immune system. We can do this naturally by: Exercise, not wearing masks 4 oxygen, eat fruits 4 vitamin C, get lots of sunshine, 4 natural vitamin D.",0,0,0,0,0,0,0,0,1,0,0,0
@gordonsagit @annaberu @davidhepworth_ @BorisJohnson You can go anywhere without the vaccine where is all this rubbish talk coming from,0,1,0,0,0,0,0,0,0,0,0,0
@simondolan And there you go... it will only infect the unvaccinated.... even though the ‘vaccine’ doesn’t stop you from getting it... Mmmmm sounds a bit ‘Nazi’ to me,0,0,0,0,0,0,0,0,0,1,0,0
"With that said, the Big Pharma profit driven narrative is public hysteria because they throw blame at “Big Pharma” and not....Congress.... I wouldn’t dare get a COVID19 vaccine. It’s dangerous and has no efficacy. But the vaccine narrative is really emerging as a secondary",0,0,0,0,1,0,0,0,1,1,0,0
@Q4ALL3 People had enough of the psychological warfare (masks...) & other created hardships to force a new form of loyalty. Next cashless society...get vaccine if you want a oaycheck. Australia is attempting that. Businesses can’t afford to fire all employees rejecting the 😷 https://t.co/UTT3u9WLwb,0,1,0,0,0,0,0,0,0,0,0,0
Ivanka Tяump is pushing Moderna vaccine as the one Tяump partnered with - several times- as the one to take- so you just know the Tяump family & their cronies have massive stock in Moderna- NOT TAKING ANYTHING ASSOCIATED WITH A Tяump. She also said Tяump did this in Jan. He knew!,0,0,0,0,1,0,0,0,0,0,0,0
@davereaboi @roddreher This is why I’m not getting a covid vaccine sadly. They were all made using aborted baby cells.,0,0,0,0,0,0,0,1,0,0,0,0
"For some reason, none of you lot seem to have noticed that 90% of 15m people is not the same as 90% of the entire population of 65m people or that Pfizer knows ""nothing"" about the durability of any immunity or that there is no long term safety data. But hey-ho.",0,0,0,0,0,0,1,0,0,1,0,0
@4cats412 @lajoy_thomas @SenRonJohnson To the vivacious dead mother’s family this is not a rarity… for them the statistic reads: in the case of Healthy Mom taking experimental gene #vaccine while having a strong immune system the fatality rate is 100%. That is the only statistic that matters!😢🤦‍♀️ #vaccination,0,0,0,0,0,0,0,0,1,0,0,0
@maggsnaidu @watu68550651 @GovernmentZA @HealthZA @CyrilRamaphosa @DrZweliMkhize And u have the likes of @BillGates wanting to trial vaccines in Africa & leave/ignore home where @realDonaldTrump is hard-hit by over 300K cases & over 80K deaths from this Covid-19. U wonder what's his real motives 🤦 r? Pls @CyrilRamaphosa as fe Chair of @_AfricanUnion refuse👇 https://t.co/lRe1JKaQja,0,0,1,1,0,0,0,0,0,0,0,0
@MaxBoot @pfizer Exactly which *progressives* are distrustful of Big Pharma? It's neolib corporate capitalists and Never Trump neocons (like you) that are selling the vax the hardest.,0,0,1,0,0,0,0,0,0,0,0,0
Japan - Professor emeritus Masayuki Miyasaka “Only those who wish to have vaccinations should do so. It’s highly questionable to prioritize medical workers (for vaccinations). Individual wishes should be respected.” https://t.co/e1Kcue7tjl #COVID19 #NoMandates #vaccines,0,1,0,0,0,0,0,0,0,0,0,0
"Listening to why governments want to fast track vaccine trials for CoVid 19, lets take a look at the people involved with the fast tracking drug trials for HIV/AIDS. 3 people pushing to find a cure was Birx, Fauci & RedField   https://t.co/eNc8DgAZvc  https://t.co/mUaGs5YhZY",0,0,0,0,0,0,1,0,0,0,0,0
"@DemForDemocracy @ChuckCallesto Bill gates claims to expect 700 thousand deaths from the vax if all goes well. It’s for the greater good, but unfortunately, the Moderna trial, nearly all 45 participants had side effects, one was very serious. Many vulnerable should probably pan this out & see how it goes first.",0,0,0,0,0,0,0,0,1,0,0,0
